timestep,episode,episode_reward,episode_length,zombies_killed,wave,has_machinegun,mg_ammo,weapon,curriculum_stage,kill_streak,policy_loss,value_loss,entropy_loss,total_loss,clip_fraction,approx_kl,fps,elapsed_time
1175820,818,2210.2518995402006,1655,29,3,False,0,pistol,4,1,,,,,,,488.24566104945654,2206.711368560791
1176366,819,129.4449999999996,546,8,1,False,0,pistol,4,1,,,,,,,888.5813188744717,2207.3262226581573
1176942,820,64.6893532433404,576,7,1,False,0,pistol,4,1,,,,,,,894.5983130184336,2207.970433950424
1177333,821,30.685000000000457,391,5,1,False,0,pistol,4,1,,,,,,,863.5917713086897,2208.4236404895782
1177819,822,95.04500000000029,486,7,1,True,50,pistol,4,2,,,,,,,230.83605810536872,2210.529354572296
1179149,823,464.05979301479016,1330,20,3,False,0,pistol,4,2,,,,,,,900.1885475615347,2212.007208108902
1179748,824,97.08303449263896,599,8,1,False,0,pistol,4,1,,,,,,,265.13708340228084,2214.26682472229
1180914,825,1612.307046923194,1166,20,3,True,25,pistol,4,2,,,,,,,920.1018475943496,2215.5344507694244
1181342,826,57.64710806935363,428,4,1,False,0,pistol,4,1,,,,,,,861.9770922064141,2216.031483411789
1183933,827,2365.3419548924185,2591,44,3,True,19,machinegun,4,5,,,,,,,439.37044150467284,2221.9289338588715
1184269,828,18.484759584183443,336,4,1,False,0,pistol,4,2,,,,,,,880.7091637648953,2222.310779809952
1184583,829,53.53655021125341,314,4,1,False,0,pistol,4,1,,,,,,,899.6631286145035,2222.6601841449738
1185976,830,476.5571226528904,1393,21,3,False,0,pistol,4,6,,,,,,,439.9722727047502,2225.8266019821167
1186957,831,358.0414543942002,981,16,2,False,0,pistol,4,3,,,,,,,896.232663451542,2226.9216384887695
1189988,832,2141.9541596998747,3031,52,6,True,1,machinegun,4,5,,,,,,,469.99073485437646,2233.371101617813
1190530,833,67.7850000000006,542,7,1,False,0,pistol,4,1,,,,,,,868.6165251331116,2233.995451450348
1193409,834,3693.1203425133203,2879,56,5,False,0,pistol,4,1,,,,,,,614.6062449656132,2238.680133342743
1196304,835,2690.7031163812703,2895,52,6,False,0,pistol,4,2,,,,,,,454.5663706219455,2245.0492734909058
1196827,836,125.04927609596521,523,8,1,False,0,pistol,4,1,,,,,,,906.1539025877353,2245.626849412918
1197105,837,49.31812056944976,278,4,1,True,50,machinegun,4,2,,,,,,,887.2159860969289,2245.940418243408
1198284,838,951.565599240918,1179,19,2,False,0,pistol,4,2,,,,,,,416.46077680188847,2248.771782875061
1199424,839,343.8812543298113,1140,15,1,True,49,pistol,4,1,,,,,,,898.451966473122,2250.041056871414
1200067,840,145.4229558469355,643,8,1,False,0,pistol,4,1,,,,,,,892.8033390361076,2250.7615764141083
1201442,841,1272.8873747549444,1375,22,3,False,0,pistol,4,2,,,,,,,451.77509854042586,2253.8054411411285
1202527,842,302.24337028767206,1085,15,2,False,0,pistol,4,1,,,,,,,393.42953070497134,2256.5636937618256
1203089,843,152.54000000000067,562,7,1,False,0,pistol,4,2,,,,,,,890.343570350472,2257.1953172683716
1204083,844,224.9550000000013,994,14,2,False,0,pistol,4,1,,,,,,,879.4019370669448,2258.3259665966034
1204532,845,110.45012855752665,449,6,1,False,0,pistol,4,2,,,,,,,219.94635494910762,2260.367812395096
1206860,846,986.228807331107,2328,40,5,False,0,pistol,4,3,,,,,,,548.6726148335931,2264.6111536026
1207835,847,233.44468608020483,975,14,2,False,0,pistol,4,2,,,,,,,905.471960888944,2265.688313484192
1210458,848,1304.239850671047,2623,45,5,False,0,pistol,4,3,,,,,,,435.9577874231438,2271.7052898406982
1211918,849,1788.579889551699,1460,26,2,True,16,machinegun,4,1,,,,,,,825.7305530684674,2273.473733186722
1214808,850,2010.9312928110285,2890,50,6,False,0,pistol,4,7,,,,,,,460.6671734629189,2279.7475481033325
1216583,851,1391.4318871053908,1775,28,3,False,0,pistol,4,2,,,,,,,500.5489042186645,2283.2941131591797
1217227,852,128.5509467778677,644,9,1,False,0,pistol,4,1,,,,,,,897.0083941410709,2284.012312412262
1219091,853,1553.4500847270224,1864,31,4,False,0,pistol,4,1,,,,,,,522.719490990888,2287.578644514084
1219739,854,192.61883187753676,648,10,1,True,49,machinegun,4,2,,,,,,,859.6793687123165,2288.3327407836914
1220678,855,283.7104222612609,939,13,2,False,0,pistol,4,3,,,,,,,361.42154862485137,2290.931102514267
1221514,856,281.9707079932773,836,13,2,False,0,pistol,4,2,,,,,,,909.8275679632295,2291.8503079414368
1222804,857,397.7961398650366,1290,20,2,True,50,machinegun,4,1,,,,,,,425.719665523814,2294.8808283805847
1223101,858,20.48643176575868,297,4,1,False,0,pistol,4,3,,,,,,,905.7865304323926,2295.2091584205627
1224098,859,283.9874514718616,997,16,2,False,0,pistol,4,2,,,,,,,899.743374869451,2296.3176209926605
1225117,860,346.12440471555266,1019,15,2,False,0,pistol,4,3,,,,,,,390.12019857995745,2298.9299914836884
1225896,861,223.33568190958192,779,10,1,False,0,pistol,4,2,,,,,,,896.5242254171928,2299.799250125885
1227257,862,382.1355698085736,1361,21,3,False,0,pistol,4,1,,,,,,,465.7415343756053,2302.721800804138
1228403,863,289.8400000000017,1146,17,2,False,0,pistol,4,1,,,,,,,879.0099234128464,2304.025921344757
1229222,864,209.1680863958464,819,12,2,False,0,pistol,4,2,,,,,,,323.99744660430065,2306.5541360378265
1230388,865,359.4749843185991,1166,18,2,False,0,pistol,4,1,,,,,,,900.1467428716151,2307.8499989509583
1231390,866,442.6572252092086,1002,15,2,True,49,machinegun,4,1,,,,,,,376.31445319740254,2310.513063430786
1232416,867,423.07532524188895,1026,17,2,False,0,pistol,4,1,,,,,,,896.1066426558546,2311.6583776474
1233827,868,497.52252620026354,1411,21,3,False,0,pistol,4,1,,,,,,,433.2926002646102,2314.9151277542114
1234727,869,217.90519740549405,900,13,2,False,0,pistol,4,1,,,,,,,898.445292488841,2315.917340040207
1236968,870,1698.5577683089741,2241,40,5,True,38,machinegun,4,4,,,,,,,556.3654406457068,2319.9455919265747
1238846,871,1459.2372964825533,1878,31,4,False,0,pistol,4,1,,,,,,,517.9851917670312,2323.5714917182922
1240116,872,366.8200000000014,1270,19,2,False,0,pistol,4,1,,,,,,,430.37570127980786,2326.52276802063
1242261,873,2842.0853074857146,2145,38,3,True,34,machinegun,4,3,,,,,,,543.0206622646544,2330.473235607147
1242650,874,41.48496367002013,389,5,1,False,0,pistol,4,1,,,,,,,863.1711614673628,2330.924337863922
1243046,875,56.67695216435313,396,5,1,False,0,pistol,4,1,,,,,,,893.4443859314107,2331.3679010868073
1245912,876,3031.8991536286703,2866,57,5,False,0,pistol,4,12,,,,,,,460.10991171853277,2337.597272157669
1247060,877,271.38500000000084,1148,15,2,False,0,pistol,4,1,,,,,,,908.5157874081118,2338.861252784729
1251308,878,5821.0987582535245,4248,84,9,False,0,pistol,4,2,,,,,,,540.0269801882145,2346.7279131412506
1252365,879,379.08436514235405,1057,16,1,False,0,pistol,4,3,,,,,,,383.6811535378252,2349.483190059662
1253284,880,250.64999999999984,919,14,2,False,0,pistol,4,1,,,,,,,907.7754793383019,2350.4959185123444
1254747,881,1211.8400000000067,1463,24,3,False,0,pistol,4,1,,,,,,,465.7747310431056,2353.6372566223145
1255372,882,109.50443044657135,625,9,1,False,0,pistol,4,1,,,,,,,840.0161245770984,2354.3816480636597
1256029,883,227.3476076735109,657,10,1,False,0,pistol,4,2,,,,,,,286.8748677749643,2356.672260284424
1258223,884,1591.3443990191272,2194,37,4,False,0,pistol,4,2,,,,,,,550.836353954518,2360.6557171344757
1259959,885,1086.100749817175,1736,29,3,True,17,machinegun,4,5,,,,,,,481.64924457863515,2364.260468482971
1261542,886,732.7413315953368,1583,25,3,False,0,pistol,4,2,,,,,,,878.0922766275385,2366.063843011856
1263953,887,1822.0951540433095,2411,40,5,False,0,pistol,4,1,,,,,,,424.1589720726948,2371.748351097107
1266177,888,1722.1169344962195,2224,40,5,False,0,pistol,4,2,,,,,,,544.2209804601881,2375.835369825363
1267987,889,936.3450529127389,1810,32,4,True,49,machinegun,4,4,,,,,,,519.9019021776163,2379.3172104358673
1269452,890,442.95500000000055,1465,23,3,False,0,pistol,4,3,,,,,,,898.0956323064798,2380.948719263077
1272196,891,2639.1381953700075,2744,50,6,False,0,pistol,4,3,,,,,,,449.1969148445852,2387.057780265808
1273713,892,596.2663778284663,1517,24,3,True,48,machinegun,4,2,,,,,,,907.753744180091,2388.7292997837067
1275824,893,2435.22488427718,2111,37,4,False,0,pistol,4,1,,,,,,,542.7677173760258,2392.618982553482
1276930,894,1064.5576226310322,1106,16,2,False,0,pistol,4,1,,,,,,,399.5475277992528,2395.3875374794006
1277455,895,196.8493075509818,525,8,1,False,0,pistol,4,6,,,,,,,900.5787481519199,2395.970876455307
1278219,896,290.13248844583717,764,12,2,False,0,pistol,4,5,,,,,,,320.19203398916557,2398.3572776317596
1279826,897,527.8600000000002,1607,23,3,False,0,pistol,4,1,,,,,,,886.2871446910777,2400.170806646347
1280823,898,307.5957183877309,997,15,2,False,0,pistol,4,4,,,,,,,389.17647650066993,2402.7329964637756
1282258,899,564.0028194437497,1435,23,3,True,46,pistol,4,3,,,,,,,453.30859984905345,2405.898957014084
1283008,900,148.34454295001441,750,11,2,False,0,pistol,4,2,,,,,,,905.9024098050961,2406.727228164673
1285087,901,1470.9852566102518,2079,37,4,True,10,machinegun,4,1,,,,,,,526.9254468811574,2410.6731972694397
1286711,902,538.4899999999991,1624,25,3,False,0,pistol,4,2,,,,,,,490.97292485894945,2413.981271505356
1287819,903,717.5928864567659,1108,18,2,True,27,machinegun,4,6,,,,,,,878.0858789061245,2415.2435381412506
1289113,904,1066.6704512917609,1294,21,3,False,0,pistol,4,1,,,,,,,439.76344397231435,2418.1864664554596
1290248,905,265.9076338219551,1135,17,2,False,0,pistol,4,2,,,,,,,410.3168470866684,2420.95313000679
1292352,906,2433.897887688426,2104,36,4,False,0,pistol,4,4,,,,,,,529.9608989381584,2424.9236266613007
1295326,907,2006.6688921811092,2974,54,6,True,90,machinegun,4,1,,,,,,,617.9062203603919,2429.7369310855865
1296613,908,477.9749999999993,1287,20,3,True,44,machinegun,4,1,,,,,,,425.500275491735,2432.7619805336
1298546,909,902.2323191412979,1933,33,4,True,49,pistol,4,3,,,,,,,523.2340879867685,2436.456760406494
1300737,910,965.823632878343,2191,35,4,False,0,pistol,4,2,,,,,,,558.7003458332816,2440.378765821457
1301953,911,662.1850000000006,1216,20,3,True,39,pistol,4,2,,,,,,,896.5920368265088,2441.7353496551514
1303976,912,828.0011014439964,2023,36,4,False,0,pistol,4,5,,,,,,,534.7874667375928,2445.5185437202454
1307005,913,1285.5039598077312,3029,55,6,False,0,pistol,4,7,,,,,,,478.02479865144414,2451.855432033539
1309149,914,1146.7017538690955,2144,35,4,True,36,machinegun,4,4,,,,,,,552.9682298333056,2455.7331097126007
1310513,915,472.7593179894958,1364,21,2,False,0,pistol,4,2,,,,,,,912.5768003196633,2457.228234052658
1311965,916,435.7600000000008,1452,23,3,False,0,pistol,4,3,,,,,,,464.80159827295915,2460.352507352829
1312734,917,231.4526235687515,769,11,2,True,50,machinegun,4,1,,,,,,,854.9020531677221,2461.2524309158325
1314978,918,808.2828842950204,2244,40,5,False,0,pistol,4,5,,,,,,,412.84419210447095,2466.6883640289307
1317603,919,1736.6947494347355,2625,47,5,False,0,pistol,4,2,,,,,,,593.5201787086319,2471.1115839481354
1319048,920,629.2239308559767,1445,25,3,False,0,pistol,4,2,,,,,,,456.84247945035105,2474.2749705314636
1320411,921,511.85761303857817,1363,23,3,False,0,pistol,4,1,,,,,,,871.3278966118595,2475.8396241664886
1321391,922,332.88529478887216,980,15,2,True,48,machinegun,4,4,,,,,,,389.45706866614375,2478.356293439865
1323373,923,2084.8250000000207,1982,33,4,True,16,machinegun,4,5,,,,,,,531.7082406709886,2482.0843048095703
1325987,924,2391.6708455443254,2614,48,5,True,28,machinegun,4,2,,,,,,,579.5260742608141,2486.5953183174133
1328138,925,1593.0126328305525,2151,38,4,False,0,pistol,4,2,,,,,,,549.5375716353649,2490.509929895401
1328352,926,-35.34945684115314,214,1,1,False,0,pistol,4,1,,,,,,,835.0935136538252,2490.7666347026825
1329050,927,113.96411943236642,698,9,1,False,0,pistol,4,1,,,,,,,889.3798701545284,2491.5517604351044
1330575,928,463.36050163411886,1525,22,3,False,0,pistol,4,2,,,,,,,460.52757918079647,2494.8635087013245
1331696,929,292.9160568512526,1121,18,2,False,0,pistol,4,2,,,,,,,396.3283798482598,2497.6923880577087
1332440,930,254.05499999999967,744,12,2,True,50,machinegun,4,4,,,,,,,898.2480341410928,2498.521110057831
1332907,931,50.16500000000049,467,6,1,False,0,pistol,4,1,,,,,,,877.7411623839549,2499.0535020828247
1333332,932,147.8154277307748,425,6,1,True,47,machinegun,4,3,,,,,,,208.733294028034,2501.089832544327
1334900,933,466.85499999999513,1568,23,3,False,0,pistol,4,2,,,,,,,918.2861061213548,2502.7977888584137
1336801,934,748.5344105600932,1901,32,4,False,0,pistol,4,2,,,,,,,517.9254991158067,2506.4685459136963
1339213,935,2561.80188966652,2412,43,5,False,0,pistol,4,3,,,,,,,582.6216657513646,2510.6090638637543
1342450,936,2928.7553179492133,3237,57,6,False,0,pistol,4,1,,,,,,,488.41520812006854,2517.2369561195374
1343224,937,187.2850000000015,774,10,2,False,0,pistol,4,1,,,,,,,911.0112425891041,2518.086918115616
1343942,938,200.08700691888455,718,11,2,False,0,pistol,4,1,,,,,,,304.5063830346589,2520.44513130188
1345500,939,1218.9177608496839,1558,25,3,False,0,pistol,4,2,,,,,,,884.531464518038,2522.2068338394165
1347098,940,592.2571038520659,1598,26,3,False,0,pistol,4,1,,,,,,,492.2687734773356,2525.4534454345703
1349079,941,2255.9368409221247,1981,32,4,False,0,pistol,4,3,,,,,,,524.2458234840395,2529.2325870990753
1351005,942,1351.235031383105,1926,31,4,False,0,pistol,4,2,,,,,,,520.5565340039159,2532.9328162670135
1351905,943,189.29500000000144,900,13,2,False,0,pistol,4,1,,,,,,,354.0611185291874,2535.4751427173615
1352137,944,-8.441126783262668,232,3,1,False,0,pistol,4,1,,,,,,,820.7006750624964,2535.7582540512085
1354183,945,1534.3465752627096,2046,36,4,False,0,pistol,4,1,,,,,,,542.5234570042902,2539.5299055576324
1355233,946,367.3084910049797,1050,15,2,False,0,pistol,4,2,,,,,,,921.269882576256,2540.6700778007507
1357690,947,1812.7529974595534,2457,46,5,False,0,pistol,4,1,,,,,,,564.1978816338003,2545.0252804756165
1358207,948,151.58500753479004,517,7,1,True,50,machinegun,4,2,,,,,,,241.33498433543863,2547.1678805351257
1358698,949,63.855000000000146,491,7,1,False,0,pistol,4,4,,,,,,,897.3391691804527,2547.715409755707
1360140,950,2078.400000000011,1442,22,3,True,8,machinegun,4,1,,,,,,,476.52027130249036,2550.741834640503
1361902,951,1539.2131563585192,1762,28,3,False,0,pistol,4,3,,,,,,,855.7045822404532,2552.801328420639
1362219,952,0.9149999999999991,317,4,1,False,0,pistol,4,1,,,,,,,170.8783730500428,2554.6567952632904
1362732,953,69.53624027831712,513,6,1,False,0,pistol,4,1,,,,,,,901.5496035437208,2555.2262029647827
1363824,954,410.0600640019358,1092,18,2,False,0,pistol,4,3,,,,,,,893.1840581100656,2556.449163198471
1364498,955,125.21182527215944,674,9,1,False,0,pistol,4,1,,,,,,,296.5250699838215,2558.722451210022
1365860,956,410.2056332245834,1362,21,3,False,0,pistol,4,1,,,,,,,903.9458288427265,2560.229592323303
1366243,957,122.65500000000021,383,5,1,False,0,pistol,4,2,,,,,,,195.6129134701642,2562.187921524048
1367661,958,1925.4538976032616,1418,22,3,True,26,machinegun,4,1,,,,,,,904.7178815369512,2563.755614757538
1368269,959,128.87500000000063,608,7,1,False,0,pistol,4,1,,,,,,,277.0645286689904,2565.950389146805
1369007,960,135.62000000000094,738,10,2,False,0,pistol,4,3,,,,,,,874.3012775592069,2566.794938802719
1370210,961,2019.5595205778684,1203,17,2,True,70,machinegun,4,1,,,,,,,426.21576921770884,2569.617845773697
1371590,962,1405.5510303469057,1380,21,3,False,0,pistol,4,4,,,,,,,916.7122562171169,2571.1236011981964
1372692,963,290.3100000000005,1102,15,2,True,47,machinegun,4,1,,,,,,,409.3819673016849,2573.815716266632
1373914,964,355.81469560772774,1222,17,2,False,0,pistol,4,1,,,,,,,910.2627970643211,2575.1585896015167
1374764,965,209.0100000000027,850,12,2,False,0,pistol,4,1,,,,,,,341.58930946740975,2577.6473298072815
1376285,966,462.2068360393213,1521,22,3,False,0,pistol,4,1,,,,,,,473.5291608275338,2580.8599936962128
1378410,967,1575.1879246381795,2125,38,4,False,0,pistol,4,3,,,,,,,545.6649040866266,2584.7545692920685
1379883,968,549.474999999995,1473,22,3,False,0,pistol,4,1,,,,,,,871.9468313966412,2586.4442291259766
1381543,969,537.7233618697621,1660,27,3,False,0,pistol,4,2,,,,,,,497.70034535357445,2589.780081510544
1382836,970,1332.8500000000097,1293,18,1,True,50,pistol,4,1,,,,,,,442.48958277154225,2592.702600955963
1383706,971,243.24999999999858,870,13,2,False,0,pistol,4,1,,,,,,,884.0624025611089,2593.6871089935303
1385622,972,1402.8300445398368,1916,34,4,True,19,machinegun,4,1,,,,,,,532.4732476847913,2597.28582239151
1387393,973,1516.9288872987056,1771,32,4,False,0,pistol,4,2,,,,,,,515.8150962795143,2600.7195887565613
1390172,974,3451.3780565940497,2779,55,6,True,70,machinegun,4,3,,,,,,,595.8299982752784,2605.384086370468
1393509,975,3869.0193291486903,3337,69,7,True,44,pistol,4,3,,,,,,,493.89105540246476,2612.140944480896
1397071,976,3382.564255842792,3562,65,7,False,0,pistol,4,1,,,,,,,499.85070995337236,2619.2674329280853
1399296,977,3117.7774566007874,2225,40,5,False,0,pistol,4,3,,,,,,,557.6951954554092,2623.2574956417084
1401368,978,1129.9094545890255,2072,37,4,False,0,pistol,4,2,,,,,,,537.3291230402748,2627.1140582561493
1403114,979,1799.374188298658,1746,29,3,True,43,machinegun,4,2,,,,,,,506.9115805434958,2630.558741092682
1405297,980,1799.2009389152067,2183,38,4,False,0,pistol,4,2,,,,,,,546.832307911904,2634.5512430667877
1405871,981,97.62122627092187,574,8,1,False,0,pistol,4,1,,,,,,,884.2535070353733,2635.2007253170013
1406208,982,63.26379399345454,337,5,1,False,0,pistol,4,2,,,,,,,848.4475014721233,2635.598279953003
1407969,983,670.5073305489204,1761,30,4,False,0,pistol,4,8,,,,,,,507.85331447823876,2639.0661339759827
1408485,984,77.71500000000036,516,8,1,False,0,pistol,4,1,,,,,,,879.9146146609281,2639.652938604355
1409016,985,54.76000000000047,531,7,1,False,0,pistol,4,2,,,,,,,899.2068965795685,2640.2438037395477
1411080,986,1876.3888420638982,2064,36,4,False,0,pistol,4,1,,,,,,,387.6451851324466,2645.5686230659485
1413104,987,888.5639520125819,2024,34,4,False,0,pistol,4,1,,,,,,,854.4713670652026,2647.9378883838654
1415100,988,1539.226035900553,1996,33,4,False,0,pistol,4,3,,,,,,,527.0966514079217,2651.725006341934
1415458,989,29.66780162766881,358,5,1,False,0,pistol,4,1,,,,,,,185.68295070468864,2653.6534037590027
1415823,990,22.192987066984415,365,4,1,False,0,pistol,4,2,,,,,,,907.2812397029227,2654.0561287403107
1417598,991,599.168409454054,1775,27,2,False,0,pistol,4,1,,,,,,,504.1621658775684,2657.577133655548
1419086,992,579.5816456311147,1488,25,3,False,0,pistol,4,3,,,,,,,910.7420994952421,2659.211351633072
1419372,993,1.9230048112166855,286,3,1,False,0,pistol,4,1,,,,,,,154.2676358825233,2661.0656270980835
1419742,994,87.2400000000004,370,5,1,True,49,machinegun,4,1,,,,,,,876.6624864141794,2661.4880850315094
1420216,995,94.45000000000041,474,7,1,True,50,pistol,4,2,,,,,,,885.3364826212478,2662.0238287448883
1420548,996,67.16030750755519,332,4,1,False,0,pistol,4,2,,,,,,,905.322957997835,2662.3908660411835
1421797,997,453.07071833818634,1249,20,3,False,0,pistol,4,2,,,,,,,412.4659991176997,2665.4193336963654
1422213,998,206.9450000000005,416,6,1,False,0,pistol,4,2,,,,,,,818.0868991165678,2665.9282574653625
1423384,999,468.9447138041547,1171,18,2,False,0,pistol,4,3,,,,,,,419.0070633163027,2668.72332239151
1425587,1000,1746.266674751965,2203,38,4,True,50,pistol,4,3,,,,,,,546.0337701086595,2672.7581396102905
1427160,1001,1814.5954737895947,1573,25,3,False,0,pistol,4,1,,,,,,,904.0904983923358,2674.4984176158905
1428419,1002,1355.6048866422345,1259,20,2,False,0,pistol,4,2,,,,,,,430.7581416239182,2677.421565771103
1429641,1003,295.4350000000009,1222,18,2,False,0,pistol,4,1,,,,,,,427.17919284807493,2680.282586336136
1430868,1004,360.3670104206991,1227,18,2,False,0,pistol,4,3,,,,,,,855.4596453433866,2681.7172672748566
1432256,1005,660.9713957445274,1388,23,3,False,0,pistol,4,4,,,,,,,446.6887095833653,2684.824977874756
1433769,1006,452.75091607703126,1513,21,3,False,0,pistol,4,2,,,,,,,469.5457677091436,2688.0475883483887
1436185,1007,2670.541906821887,2416,43,4,False,0,pistol,4,2,,,,,,,567.1572281769071,2692.3077776432037
1437794,1008,838.0230108491287,1609,27,3,True,36,pistol,4,5,,,,,,,485.0335895116111,2695.62549495697
